CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
0.54,1.0,12.0,11.0,51.0,66.0,49.0,47.0,4.0,19.0,191.0,1.5
0.63,2.0,5.0,26.44950213371266,35.0,42.0,26.0,51.0,4.0,18.0,140.0,1.0
0.77,2.0,7.0,26.44950213371266,24.0,51.0,32.0,53.0,4.0,18.0,171.0,1.1
0.77,2.0,7.0,26.44950213371266,22.0,45.0,27.0,57.0,4.0,17.0,213.0,1.1
0.94,2.0,10.0,26.44950213371266,16.0,40.0,27.0,56.0,4.0,17.0,252.0,0.8
1.84,11.0,21.0,26.44950213371266,6.0,44.0,30.0,56.0,6.0,18.0,51.0,0.9
1.88,8.0,21.0,26.44950213371266,19.0,62.0,39.0,47.0,6.0,20.0,102.0,0.9
1.05,2.0,8.0,26.44950213371266,60.0,64.0,38.0,38.0,5.0,22.0,139.0,1.3
0.64,2.0,3.0,26.44950213371266,89.0,53.0,33.0,29.0,5.0,24.0,160.0,1.3
0.62,2.0,26.0,26.44950213371266,105.0,41.0,26.0,22.0,5.0,26.0,46.0,1.5
0.6,2.0,26.0,26.44950213371266,112.0,48.0,35.0,18.0,5.0,28.0,54.0,1.7
0.55,2.0,26.0,26.44950213371266,116.0,45.0,30.0,17.0,5.0,28.0,230.0,1.6
0.58,2.0,26.0,26.44950213371266,123.0,43.0,30.0,16.0,5.0,28.0,341.0,1.7
0.6,2.0,26.0,26.44950213371266,90.0,44.0,31.0,28.0,4.0,26.0,211.0,3.0
0.74,2.0,26.0,26.44950213371266,87.0,64.0,27.0,29.0,4.0,25.0,208.0,2.3
0.61,2.0,26.0,26.44950213371266,74.0,67.0,31.0,29.0,4.0,24.0,248.0,2.8
0.65,2.0,26.0,26.44950213371266,65.0,58.0,28.0,30.0,4.0,24.0,228.0,1.9
0.73,2.0,26.0,26.44950213371266,61.0,39.0,24.0,31.0,4.0,23.0,171.0,2.2
0.81,2.0,26.0,26.44950213371266,61.0,42.0,24.0,31.0,4.0,24.0,136.0,1.8
0.88,2.0,26.0,26.44950213371266,52.0,54.0,27.0,34.0,5.0,23.0,147.0,1.3
0.87,2.0,26.0,26.44950213371266,49.0,52.0,27.0,35.0,4.0,23.0,185.0,1.9
0.25,2.0,26.0,26.44950213371266,61.0,69.0,33.0,35.0,0.0,23.0,193.0,1.7
0.53,2.0,26.0,26.44950213371266,61.0,62.0,34.0,39.0,4.0,21.0,220.0,1.8
0.48,2.0,26.0,26.44950213371266,58.0,41.0,21.0,40.0,4.0,21.0,191.0,1.6
0.44,2.0,26.0,26.44950213371266,59.0,33.0,22.0,42.0,4.0,20.0,200.0,1.5
0.44,2.0,26.0,26.44950213371266,54.0,32.0,22.0,43.0,4.0,19.0,199.0,1.2
0.61,2.0,26.0,26.44950213371266,33.0,30.0,21.0,47.0,4.0,19.0,174.0,1.1
0.83,2.0,26.0,26.44950213371266,17.0,36.0,23.0,51.0,4.0,18.0,210.0,1.1
1.38,2.0,26.0,26.44950213371266,7.0,49.0,33.0,51.0,4.0,18.0,226.0,1.1
1.43,2.0,26.0,26.44950213371266,16.0,59.0,34.0,47.0,4.0,19.0,231.0,1.0
1.16,2.0,26.0,26.44950213371266,33.0,61.0,28.0,41.0,4.0,20.0,170.0,1.1
1.32,2.0,26.0,26.44950213371266,44.0,61.0,26.0,34.0,4.0,23.0,61.0,1.3
1.19,2.0,26.0,26.44950213371266,64.0,61.0,32.0,29.0,5.0,24.0,59.0,1.5
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,24.0,3.0,26.0,23.0,1.6
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,19.0,3.0,27.0,1.0,1.5
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,16.0,3.0,28.0,127.0,1.7
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,14.0,3.0,29.0,277.0,1.7
0.6,2.0,26.0,26.44950213371266,121.0,53.0,26.905244601145878,17.0,1.0,29.0,158.0,2.5
0.23,2.0,26.0,26.44950213371266,95.0,53.0,26.905244601145878,29.0,1.0,26.0,213.0,2.9
0.31,2.0,26.0,26.44950213371266,88.0,69.0,24.0,27.0,1.0,25.0,220.0,1.9
0.39,2.0,26.0,26.44950213371266,72.0,54.0,27.0,25.0,1.0,26.0,240.0,1.7
0.45,2.0,26.0,26.44950213371266,57.0,50.0,28.0,27.0,1.0,25.0,272.0,2.1
0.47,2.0,26.0,26.44950213371266,45.0,55.0,35.0,27.0,0.0,24.0,233.0,1.3
0.54,2.0,26.0,26.44950213371266,51.0,44.0,29.0,31.0,1.0,24.0,157.0,1.6
0.34,2.0,26.0,26.44950213371266,43.0,84.0,21.0,28.0,0.0,23.0,190.0,1.4
0.14,2.0,26.0,26.44950213371266,61.0,52.0,28.0,37.0,0.0,22.0,216.0,1.9
0.06,2.0,26.0,26.44950213371266,55.0,49.0,25.0,38.0,0.0,21.0,195.0,1.4
0.08,2.0,26.0,26.44950213371266,55.0,33.0,16.0,41.0,0.0,20.0,173.0,1.8
0.13,2.0,26.0,26.44950213371266,46.0,29.0,18.0,43.0,0.0,19.0,170.0,1.1
0.29,2.0,26.0,26.44950213371266,24.0,43.0,31.0,46.0,0.0,19.0,206.0,0.8
0.37,2.0,26.0,26.44950213371266,17.0,49.0,33.0,49.0,1.0,18.0,234.0,1.0
0.89,2.0,26.0,26.44950213371266,8.0,45.0,29.0,52.0,1.0,18.0,208.0,1.2
1.05,2.0,26.0,26.44950213371266,14.0,58.0,35.0,48.0,1.0,19.0,230.0,1.0
1.23,2.0,26.0,26.44950213371266,26.0,68.0,39.0,41.0,1.0,21.0,144.0,1.1
0.96,2.0,26.0,26.44950213371266,47.0,69.0,35.0,35.0,1.0,23.0,40.0,1.4
0.6,2.0,26.0,26.44950213371266,44.00657894736842,66.0,38.0,28.0,3.0,24.0,39.0,1.7
0.6,2.0,26.0,26.44950213371266,44.00657894736842,72.0,39.0,20.0,3.0,25.0,353.0,1.7
0.6,2.0,26.0,26.44950213371266,44.00657894736842,69.0,40.0,15.0,3.0,27.0,356.0,1.6
0.6,2.0,26.0,26.44950213371266,44.00657894736842,60.0,35.0,12.0,3.0,29.0,352.0,1.6
0.18,0.0,21.0,22.0,132.0,57.0,31.0,9.0,2.0,29.0,14.0,1.7
0.13,0.0,23.0,23.0,123.0,53.0,31.0,7.0,2.0,30.0,21.5,1.9
0.08,2.0,26.0,26.44950213371266,114.0,41.0,26.0,7.0,2.0,30.0,29.0,1.8
0.01,2.0,26.0,26.44950213371266,88.0,45.0,24.0,7.0,1.0,30.0,59.0,1.9
0.26,2.0,26.0,26.44950213371266,94.0,39.0,18.0,17.0,1.0,28.0,205.0,2.0
0.41,2.0,26.0,26.44950213371266,93.0,53.0,26.0,25.0,1.0,26.0,151.0,2.5
0.24,2.0,26.0,26.44950213371266,70.0,85.0,38.0,28.0,1.0,25.0,122.0,2.9
0.23,2.0,26.0,26.44950213371266,58.0,120.0,27.0,27.0,0.0,24.0,148.0,2.5
0.22,2.0,26.0,26.44950213371266,52.0,85.0,24.0,26.0,0.0,24.0,158.0,2.1
1.57,7.0,71.0,64.0,5.0,82.0,46.0,44.0,2.0,21.0,160.0,1.1
0.44,0.0,28.0,29.0,42.0,77.0,23.0,31.0,1.0,22.0,202.0,1.1
0.17,0.0,14.0,16.0,60.0,76.0,27.0,31.0,1.0,22.0,182.0,1.8
0.14,0.0,8.0,9.0,63.0,47.0,25.0,32.0,1.0,22.0,175.0,1.9
0.14,0.0,8.0,9.0,61.0,49.0,24.0,33.0,1.0,21.0,177.0,1.8
0.2,0.0,16.0,17.0,48.0,43.0,23.0,36.0,1.0,20.0,155.0,1.4
0.41,0.0,31.0,32.0,31.0,50.0,27.0,39.0,1.0,20.0,190.0,1.2
1.03,20.0,71.0,51.0,13.0,54.0,29.0,40.0,1.0,19.0,202.0,1.1
1.4,36.0,95.0,59.0,14.0,76.0,36.0,38.0,2.0,20.0,178.0,1.0
0.55,3.0,32.0,29.0,52.0,84.0,35.0,34.0,1.0,23.0,151.0,1.3
0.3,1.0,17.0,16.0,72.0,108.0,33.0,28.0,1.0,25.0,129.0,1.5
0.09,0.0,9.0,9.0,83.0,58.0,24.0,24.0,1.0,27.0,121.0,1.6
0.07,0.0,7.0,8.0,90.0,50.0,24.0,20.0,1.0,28.0,156.0,1.9
0.05,0.0,7.0,8.0,88.0,43.0,18.0,19.0,6.0,28.0,207.0,1.6
0.09,0.0,12.0,12.0,81.0,51.0,24.0,17.0,10.0,29.0,248.0,2.4
0.08,0.0,10.0,11.0,82.0,61.0,25.0,17.0,9.0,29.0,105.0,2.5
0.16,0.0,18.0,19.0,78.0,75.0,23.0,18.0,3.0,28.0,37.0,2.5
0.14,0.0,17.0,19.0,74.0,92.0,27.0,31.0,5.0,24.0,87.0,3.1
0.28,0.0,19.0,20.0,66.0,127.0,28.0,38.0,3.0,22.0,97.0,3.0
0.56,0.0,30.0,31.0,55.0,48.0,28.0,39.0,3.0,23.0,182.0,1.9
0.6,0.0,35.0,35.0,48.0,57.0,33.0,35.0,3.0,23.0,237.0,1.3
1.07,2.0,59.0,56.0,22.0,67.0,31.0,35.0,3.0,23.0,220.0,1.2
2.02,23.0,95.0,72.0,5.0,68.0,37.0,42.0,3.0,22.0,184.0,1.4
1.5,5.0,70.0,65.0,8.0,90.0,38.0,42.0,2.0,21.0,191.0,1.1
0.48,2.0,26.0,26.44950213371266,44.00657894736842,65.0,30.0,26.0,3.0,25.0,141.0,1.3
1.79,36.0,103.0,67.0,4.0,82.0,43.0,45.0,2.0,21.0,231.0,1.1
1.37,11.0,68.0,57.0,5.0,96.0,46.0,44.0,2.0,20.0,199.0,1.4
1.09,6.0,60.0,54.0,6.0,96.0,48.0,47.0,2.0,19.0,179.0,1.3
1.06,9.0,68.0,58.0,4.0,82.0,44.0,48.0,2.0,19.0,253.0,1.3
0.67,0.0,43.0,44.0,16.0,79.0,49.0,44.0,2.0,19.0,183.0,1.3
0.82,5.0,55.0,50.0,8.0,74.0,48.0,46.0,2.0,18.0,194.0,1.1
0.95,11.0,66.0,55.0,12.0,82.0,52.0,44.0,2.0,18.0,212.0,1.1
1.64,41.0,103.0,62.0,8.0,81.0,51.0,46.0,2.0,18.0,205.0,0.9
1.74,43.0,120.0,78.0,19.0,95.0,55.0,37.0,3.0,21.0,245.0,0.9
0.91,7.0,52.0,45.0,62.0,112.0,62.0,29.0,2.0,24.0,118.0,1.3
0.57,1.0,30.0,29.0,99.0,86.0,51.0,24.0,2.0,25.0,29.0,1.3
0.38,0.0,24.0,24.0,105.0,77.0,49.0,16.0,2.0,28.0,50.0,1.6
0.36,0.0,27.0,27.0,122.0,54.0,36.0,14.0,2.0,29.0,340.0,1.7
0.23,0.0,15.0,16.0,140.0,75.0,46.0,13.0,2.0,30.0,35.0,1.6
0.28,0.0,16.0,17.0,150.0,62.0,38.0,13.0,3.0,30.0,66.0,1.8
0.17,0.0,12.0,13.0,141.0,73.0,42.0,11.0,2.0,31.0,96.0,1.6
0.17,0.0,13.0,14.0,134.0,64.0,34.0,11.0,2.0,31.0,71.0,1.8
0.34,0.0,14.0,15.0,120.0,71.0,35.0,15.0,2.0,30.0,135.0,2.4
0.41,0.0,18.0,19.0,91.0,96.0,37.0,20.0,2.0,28.0,108.0,2.2
0.6,0.0,26.0,27.0,77.0,92.0,40.0,22.0,2.0,27.0,167.0,1.7
0.76,0.0,34.0,35.0,71.0,74.0,36.0,22.0,2.0,27.0,221.0,1.3
0.53,0.0,25.0,26.0,66.0,73.0,44.0,22.0,1.0,26.0,125.0,1.4
0.59,0.0,39.0,40.0,41.0,65.0,34.0,25.0,1.0,26.0,107.0,1.1
1.07,7.0,62.0,55.0,11.0,65.0,26.0,22.0,1.0,24.0,271.0,1.3
0.6,2.0,26.0,26.44950213371266,44.00657894736842,67.0,33.0,30.0,3.0,23.0,222.0,1.3
0.6,2.0,26.0,26.44950213371266,44.00657894736842,78.0,46.0,26.0,3.0,23.0,185.0,1.3
0.6,2.0,26.0,26.44950213371266,44.00657894736842,55.0,33.0,21.0,3.0,23.0,187.0,1.1
0.17,0.0,16.0,17.0,34.0,38.0,20.0,23.0,1.0,22.0,220.0,1.0
0.24,0.0,21.0,22.0,26.0,36.0,18.0,23.0,1.0,21.0,214.0,1.3
0.45,7.0,46.0,39.0,9.0,29.0,15.0,26.0,1.0,21.0,193.0,0.8
1.51,104.0,151.0,47.0,4.0,38.0,21.0,29.0,3.0,20.0,20.0,1.1
0.92,44.0,88.0,44.0,8.0,52.0,23.0,33.0,2.0,20.0,355.0,1.3
0.64,19.0,61.0,42.0,25.0,71.0,36.0,28.0,2.0,22.0,40.0,1.5
0.45,7.0,42.0,35.0,44.0,62.0,28.0,22.0,2.0,24.0,39.0,1.3
0.39,5.0,39.0,34.0,57.0,55.0,24.0,16.0,2.0,26.0,27.0,1.3
0.24,2.0,31.0,28.0,74.0,48.0,23.0,13.0,3.0,28.0,6.0,1.4
0.18,0.0,21.0,20.0,93.0,37.0,18.0,11.0,3.0,29.0,31.0,1.7
0.13,0.0,17.0,17.0,105.0,42.0,21.0,10.0,3.0,29.0,4.0,1.9
0.06,0.0,12.0,13.0,107.0,47.0,25.0,9.0,2.0,30.0,21.0,1.9
0.05,0.0,15.0,16.0,96.0,44.0,23.0,8.0,2.0,30.0,348.0,1.7
0.14,0.0,22.0,22.0,97.0,49.0,27.0,8.0,2.0,30.0,310.0,1.8
0.14,1.0,27.0,26.0,79.0,42.0,15.0,7.0,1.0,30.0,291.0,1.5
0.32,0.0,17.0,19.0,94.0,45.0,19.0,17.0,2.0,29.0,199.0,2.2
0.44,0.0,20.0,21.0,80.0,70.0,34.0,19.0,1.0,27.0,184.0,1.7
0.56,0.0,27.0,28.0,64.0,67.0,34.0,20.0,2.0,26.0,224.0,1.2
0.49,0.0,25.0,26.0,50.0,65.0,37.0,20.0,2.0,26.0,143.0,1.6
0.67,0.0,34.0,34.0,33.0,69.0,29.0,20.0,1.0,25.0,179.0,1.4
0.16,0.0,18.0,20.0,50.0,66.0,26.0,51.0,2.0,19.0,317.0,1.6
0.67,0.0,39.0,40.0,26.0,62.0,28.0,22.0,1.0,23.0,224.0,1.0
0.38,0.0,23.0,25.0,37.0,48.0,26.0,22.0,1.0,23.0,212.0,1.1
0.79,13.0,62.0,48.0,10.0,37.0,21.0,26.0,2.0,21.0,73.0,1.3
0.67,18.0,72.0,55.0,7.0,67.0,31.0,39.0,8.0,20.0,354.0,1.4
0.49,0.0,46.0,46.0,13.0,79.0,44.0,45.0,13.0,20.0,22.0,1.1
0.73,16.0,64.0,47.0,5.0,67.0,37.0,41.0,3.0,19.0,87.0,1.1
1.28,68.0,120.0,52.0,4.0,79.0,45.0,43.0,4.0,19.0,93.0,1.1
1.04,28.0,78.0,50.0,12.0,102.0,51.0,54.0,9.0,19.0,76.0,1.2
0.84,12.0,60.0,48.0,34.0,91.0,48.0,50.0,12.0,20.0,64.0,1.1
0.77,6.0,52.0,46.0,63.0,96.0,59.0,40.0,11.0,22.0,74.0,1.1
0.57,2.0,37.0,36.0,97.0,93.0,55.0,30.0,9.0,24.0,18.0,1.3
0.49,1.0,35.0,34.0,110.0,89.0,55.0,22.0,7.0,26.0,360.0,1.4
0.27,0.0,27.0,27.0,107.0,77.0,48.0,14.0,5.0,28.0,23.0,1.7
0.14,0.0,16.0,17.0,123.0,64.0,35.0,10.0,3.0,30.0,12.0,1.6
0.13,0.0,12.0,14.0,131.0,53.0,30.0,11.0,4.0,30.0,175.0,1.6
0.11,0.0,12.0,13.0,130.0,56.0,30.0,10.0,4.0,31.0,99.0,1.9
0.21,0.0,12.0,14.0,113.0,66.0,34.0,12.0,3.0,31.0,170.0,2.5
0.37,0.0,16.0,17.0,94.0,92.0,32.0,16.0,2.0,29.0,207.0,2.8
0.3,0.0,13.0,15.0,81.0,101.0,54.0,17.0,2.0,27.0,214.0,2.5
0.39,0.0,15.0,17.0,74.0,73.0,35.0,19.0,2.0,26.0,212.0,1.8
0.45,0.0,24.0,25.0,57.0,72.0,45.0,22.0,2.0,25.0,309.0,2.0
0.16,0.0,13.0,14.0,57.0,120.0,33.0,43.0,2.0,22.0,334.0,4.2
0.22,0.0,18.0,19.0,51.0,282.0,30.0,45.0,2.0,21.0,316.0,2.3
0.6,0.0,20.0,22.0,49.0,64.0,42.0,29.0,1.0,22.0,177.0,1.4
0.19,0.0,15.0,17.0,50.0,43.0,26.0,50.0,5.0,19.0,231.0,1.2
0.25,0.0,15.0,17.0,48.0,36.0,24.0,49.0,3.0,19.0,197.0,1.4
0.27,0.0,16.0,17.0,45.0,35.0,22.0,50.0,2.0,19.0,181.0,1.3
0.26,0.0,14.0,15.0,44.0,35.0,22.0,50.0,1.0,19.0,153.0,1.4
0.39,0.0,23.0,25.0,33.0,48.0,30.0,49.0,1.0,18.0,130.0,1.3
0.35,0.0,21.0,21.0,38.0,54.0,32.0,41.0,1.0,19.0,136.0,1.3
0.76,7.0,58.0,50.0,12.0,68.0,41.0,43.0,1.0,18.0,49.0,1.1
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,41.0,1.0,19.0,312.0,0.8
0.6,2.0,26.0,24.0,52.0,53.0,26.905244601145878,36.0,1.0,20.0,333.0,1.2
0.6,2.0,27.0,25.0,68.0,53.0,26.905244601145878,32.0,1.0,22.0,139.0,1.1
0.6,0.0,18.0,18.0,92.0,53.0,26.905244601145878,27.0,1.0,24.0,45.0,1.3
0.6,0.0,12.0,13.0,110.0,67.0,38.0,22.0,1.0,26.0,40.0,1.4
0.6,0.0,12.0,13.0,117.0,67.0,44.0,18.0,2.0,27.0,329.0,1.7
0.6,0.0,11.0,12.0,118.0,63.0,39.0,14.0,2.0,29.0,94.0,1.8
0.6,0.0,10.0,12.0,132.0,57.0,37.0,14.0,2.0,29.0,52.0,1.6
0.6,0.0,9.0,11.0,116.0,58.0,37.0,15.0,2.0,29.0,113.0,2.6
0.6,0.0,8.0,10.0,105.0,130.0,45.0,17.0,2.0,29.0,133.0,3.0
0.6,0.0,10.0,12.0,100.0,135.0,47.0,20.0,2.0,28.0,170.0,2.5
0.6,0.0,12.0,13.0,88.0,116.0,60.0,23.0,2.0,26.0,210.0,3.2
0.6,0.0,11.0,12.0,84.0,105.0,52.0,25.0,1.0,24.0,206.0,2.9
0.6,0.0,12.0,14.0,72.0,83.0,44.0,27.0,1.0,23.0,201.0,2.5
0.6,0.0,11.0,12.0,68.0,65.0,39.0,27.0,1.0,23.0,180.0,2.1
0.6,0.0,18.0,19.0,55.0,59.0,40.0,28.0,1.0,23.0,152.0,1.4
0.6,0.0,56.0,57.0,27.0,76.0,51.0,44.0,1.0,20.0,225.0,1.1
0.6,0.0,16.0,18.0,51.0,77.0,48.0,31.0,1.0,21.0,198.0,1.2
0.6,0.0,11.0,12.0,57.0,76.0,44.0,31.0,1.0,21.0,223.0,1.2
0.6,0.0,18.0,19.0,48.0,69.0,51.0,34.0,1.0,20.0,83.0,1.3
0.6,0.0,21.0,22.0,40.0,80.0,63.0,40.0,1.0,19.0,27.0,1.1
0.6,0.0,21.0,22.0,38.0,73.0,53.0,41.0,1.0,19.0,213.0,1.1
0.6,0.0,29.0,30.0,27.0,71.0,51.0,46.0,1.0,18.0,196.0,1.2
0.6,19.0,68.0,50.0,7.0,77.0,59.0,46.0,2.0,18.0,199.0,1.1
0.6,32.0,90.0,58.0,10.0,88.0,63.0,42.0,2.0,19.0,147.0,1.0
0.6,54.0,133.0,79.0,12.0,104.0,67.0,38.0,2.0,20.0,44.0,1.0
0.6,23.0,101.0,78.0,33.0,107.0,66.0,33.0,2.0,22.0,56.0,1.2
0.6,4.0,53.0,48.0,78.0,103.0,64.0,28.0,2.0,23.0,18.0,1.2
0.6,3.0,41.0,38.0,90.0,95.0,67.0,23.0,2.0,25.0,341.0,1.7
0.6,0.0,20.0,20.0,132.0,78.0,50.0,19.0,2.0,27.0,70.0,1.8
0.6,0.0,17.0,18.0,150.0,80.0,52.0,17.0,3.0,28.0,94.0,1.6
0.6,0.0,18.0,19.0,156.0,79.0,50.0,16.0,4.0,28.0,247.0,1.7
0.6,0.0,16.0,17.0,155.0,78.0,49.0,15.0,4.0,29.0,205.0,1.8
0.6,0.0,20.0,21.0,111.0,83.0,47.0,19.0,3.0,28.0,225.0,2.2
0.6,0.0,18.0,19.0,112.0,105.0,44.0,23.0,3.0,27.0,216.0,2.2
0.6,0.0,26.0,27.0,100.0,98.0,57.0,35.0,2.0,23.0,31.0,2.5
0.6,0.0,17.0,18.0,96.0,91.0,50.0,41.0,2.0,21.0,129.0,2.2
0.6,0.0,37.0,38.0,66.0,71.0,52.0,37.0,1.0,22.0,22.0,1.7
0.6,0.0,30.0,31.0,61.0,64.0,45.0,38.0,1.0,22.0,112.0,1.8
0.6,0.0,54.0,55.0,31.0,53.0,40.0,43.0,1.0,21.0,188.0,1.7
0.6,0.0,45.0,45.0,28.0,70.0,45.0,45.0,1.0,22.0,322.0,1.5
0.6,0.0,48.0,49.0,26.0,97.0,69.0,45.0,1.0,20.0,127.0,1.3
0.6,0.0,43.0,43.0,27.0,80.0,54.0,46.0,1.0,19.0,211.0,1.2
0.6,0.0,21.0,22.0,40.0,92.0,65.0,47.0,1.0,18.0,185.0,1.1
0.6,0.0,22.0,24.0,34.0,77.0,53.0,48.0,1.0,18.0,259.0,1.0
0.6,0.0,20.0,21.0,39.0,82.0,59.0,50.0,1.0,18.0,233.0,1.2
0.6,0.0,32.0,33.0,26.0,73.0,53.0,53.0,1.0,17.0,235.0,1.2
0.6,35.0,86.0,51.0,11.0,83.0,63.0,54.0,2.0,17.0,347.0,0.9
0.6,27.0,84.0,57.0,11.0,83.0,57.0,52.0,2.0,18.0,14.0,1.0
0.6,36.0,106.0,69.0,18.0,92.0,60.0,48.0,3.0,19.0,284.0,1.1
0.6,17.0,90.0,73.0,41.0,104.0,65.0,39.0,3.0,21.0,18.0,1.3
0.6,5.0,50.0,45.0,79.0,109.0,71.0,31.0,3.0,23.0,14.0,1.5
0.6,0.0,18.0,18.0,109.0,89.0,60.0,26.0,2.0,25.0,22.0,1.9
0.6,0.0,13.0,14.0,123.0,76.0,49.0,23.0,2.0,27.0,48.0,1.6
0.6,0.0,12.0,13.0,145.0,71.0,45.0,20.0,3.0,28.0,97.0,1.7
0.6,0.0,13.0,14.0,134.0,81.0,47.0,18.0,3.0,29.0,208.0,1.4
0.6,0.0,9.0,11.0,117.0,80.0,42.0,16.0,2.0,29.0,116.0,1.4
0.6,0.0,14.0,15.0,113.0,76.0,38.0,18.0,2.0,29.0,211.0,2.2
0.6,0.0,14.0,15.0,89.0,88.0,46.0,20.0,2.0,28.0,208.0,2.5
0.6,0.0,12.0,14.0,80.0,64.0,31.0,22.0,1.0,26.0,218.0,2.8
0.6,0.0,16.0,17.0,76.0,69.0,35.0,34.0,1.0,24.0,45.0,2.6
0.6,0.0,26.0,28.0,60.0,78.0,46.0,35.0,1.0,23.0,114.0,1.7
0.6,0.0,27.0,28.0,62.0,67.0,45.0,33.0,1.0,23.0,56.0,1.6
0.6,0.0,29.0,30.0,47.0,70.0,44.0,42.0,1.0,22.0,103.0,1.2
0.6,2.0,66.0,64.0,11.0,74.0,47.0,49.0,2.0,21.0,354.0,1.1
0.6,2.0,57.0,56.0,12.0,80.0,53.0,54.0,2.0,21.0,80.0,1.3
0.6,0.0,26.0,26.0,33.0,78.0,51.0,53.0,1.0,20.0,171.0,1.3
0.6,0.0,13.0,14.0,42.0,78.0,52.0,48.0,1.0,19.0,199.0,1.1
0.6,0.0,18.0,19.0,35.0,62.0,42.0,52.0,1.0,19.0,233.0,1.1
0.6,3.0,37.0,34.0,20.0,71.0,51.0,55.0,1.0,18.0,203.0,1.1
0.6,10.0,58.0,48.0,9.0,78.0,57.0,58.0,1.0,18.0,191.0,1.3
0.6,4.0,41.0,36.0,26.0,82.0,55.0,56.0,1.0,19.0,182.0,1.4
0.6,2.0,26.0,24.0,49.0,84.0,59.0,47.0,1.0,20.0,131.0,1.2
0.6,0.0,15.0,14.0,69.0,74.0,49.0,42.0,1.0,22.0,114.0,1.5
0.6,0.0,7.0,8.0,76.0,70.0,43.0,32.0,1.0,24.0,103.0,1.7
0.6,0.0,7.0,8.0,86.0,64.0,42.0,27.0,1.0,25.0,51.0,1.6
0.6,0.0,8.0,10.0,100.0,65.0,45.0,23.0,1.0,27.0,70.0,1.7
0.6,0.0,8.0,9.0,103.0,59.0,40.0,22.0,1.0,28.0,127.0,1.8
0.6,0.0,8.0,9.0,97.0,74.0,44.0,23.0,1.0,29.0,144.0,2.4
0.6,0.0,13.0,14.0,82.0,84.0,40.0,32.0,1.0,26.0,219.0,2.9
0.6,0.0,12.0,13.0,90.0,82.0,42.0,32.0,1.0,26.0,213.0,2.5
0.6,0.0,16.0,17.0,79.0,81.0,46.0,30.0,1.0,26.0,209.0,1.9
0.6,0.0,15.0,16.0,76.0,72.0,40.0,30.0,1.0,26.0,204.0,2.5
0.6,0.0,15.0,16.0,67.0,64.0,36.0,31.0,1.0,25.0,153.0,2.5
0.79,2.0,37.0,35.0,15.0,48.0,19.0,38.0,0.0,21.0,354.0,1.3
0.29,0.0,8.0,8.0,44.0,53.0,26.905244601145878,65.0,0.0,18.0,204.0,1.9
0.3,0.0,10.0,10.0,40.0,34.0,13.0,65.0,0.0,18.0,199.0,1.8
0.43,1.0,20.0,19.0,24.0,38.0,23.0,70.0,0.0,18.0,92.0,1.3
0.64,2.0,37.0,35.0,9.0,40.0,24.0,71.0,1.0,17.0,20.0,1.0
0.73,5.0,44.0,39.0,5.0,59.0,41.0,72.0,1.0,17.0,61.0,0.9
0.64,4.0,41.0,37.0,8.0,57.0,32.0,67.0,1.0,17.0,126.0,1.0
0.81,17.0,50.0,34.0,6.0,67.0,34.0,65.0,1.0,17.0,200.0,1.1
0.9,17.0,53.0,36.0,15.0,49.0,24.0,59.0,1.0,18.0,174.0,1.1
0.98,19.0,66.0,47.0,24.0,58.0,23.0,54.0,1.0,20.0,81.0,1.1
0.97,14.0,63.0,49.0,43.0,87.0,37.0,45.0,2.0,22.0,28.0,1.3
0.39,2.0,20.0,18.0,72.0,82.0,35.0,34.0,2.0,24.0,43.0,1.7
0.33,1.0,14.0,13.0,95.0,54.0,28.0,31.0,2.0,25.0,38.0,1.6
0.42,0.0,16.0,16.0,124.0,53.0,30.0,28.0,4.0,26.0,30.0,1.6
0.39,0.0,14.0,14.0,132.0,54.0,25.0,24.0,4.0,28.0,1.0,1.7
0.26,0.0,9.0,9.0,120.0,62.0,29.0,22.0,3.0,29.0,63.0,1.9
0.23,0.0,9.0,9.0,117.0,52.0,25.0,19.0,3.0,30.0,64.0,1.8
0.21,0.0,10.0,11.0,111.0,47.0,23.0,17.0,4.0,29.0,38.0,1.9
0.29,0.0,11.0,11.0,73.0,50.0,24.0,31.0,1.0,27.0,66.0,3.9
0.28,0.0,10.0,11.0,69.0,97.0,27.0,43.0,1.0,22.0,148.0,3.8
0.38,0.0,15.0,16.0,53.0,90.0,18.0,39.0,4.0,22.0,187.0,1.5
0.62,1.0,31.0,30.0,43.0,94.0,21.0,39.0,2.0,23.0,292.0,1.2
0.71,1.0,37.0,36.0,32.0,90.0,26.0,38.0,1.0,23.0,33.0,1.5
0.75,1.0,34.0,33.0,19.0,82.0,27.0,38.0,0.0,22.0,78.0,1.1
0.59,0.0,23.0,23.0,21.0,53.0,30.0,55.0,0.0,21.0,53.0,1.3
0.6,5.0,41.0,36.0,10.0,48.0,23.0,35.0,0.0,20.0,6.0,1.2
